driver_id,team_id,circut_length,year,compound,stint_start_lap,tyre_life,is_valid
MAG,haas,4.361,2024,MEDIUM,42.0,13.0,1
MAG,haas,4.361,2024,MEDIUM,55.0,16.0,1
TSU,racing_bulls,4.361,2024,MEDIUM,45.0,26.0,1
ZHO,sauber,4.361,2024,MEDIUM,53.0,17.0,1
HUL,haas,4.361,2024,MEDIUM,45.0,26.0,1
RIC,racing_bulls,4.361,2024,MEDIUM,44.0,28.0,1
OCO,alpine,4.361,2024,MEDIUM,45.0,26.0,1
NOR,mclaren,4.361,2024,MEDIUM,48.0,23.0,1
RUS,mercedes,4.361,2024,MEDIUM,55.0,16.0,1
BOT,sauber,4.361,2024,MEDIUM,43.0,28.0,1
VER,red_bull,4.657,2024,SOFT,1.0,20.0,1
VER,red_bull,4.657,2024,MEDIUM,18.0,27.0,1
VER,red_bull,4.657,2024,SOFT,45.0,22.0,1
NOR,mclaren,4.657,2024,SOFT,1.0,23.0,1
NOR,mclaren,4.657,2024,MEDIUM,24.0,24.0,1
NOR,mclaren,4.657,2024,SOFT,48.0,22.0,1
HAM,mercedes,4.657,2024,SOFT,1.0,19.0,1
HAM,mercedes,4.657,2024,MEDIUM,17.0,27.0,1
HAM,mercedes,4.657,2024,SOFT,44.0,26.0,1
RUS,mercedes,4.657,2024,SOFT,1.0,18.0,1
RUS,mercedes,4.657,2024,MEDIUM,16.0,21.0,1
RUS,mercedes,4.657,2024,HARD,37.0,30.0,1
LEC,ferrari,4.657,2024,SOFT,1.0,24.0,1
LEC,ferrari,4.657,2024,MEDIUM,25.0,23.0,1
LEC,ferrari,4.657,2024,SOFT,48.0,22.0,1
SAI,ferrari,4.657,2024,SOFT,1.0,15.0,1
SAI,ferrari,4.657,2024,MEDIUM,16.0,21.0,1
SAI,ferrari,4.657,2024,HARD,37.0,30.0,1
PIA,mclaren,4.657,2024,SOFT,1.0,24.0,1
PIA,mclaren,4.657,2024,MEDIUM,22.0,25.0,1
PIA,mclaren,4.657,2024,SOFT,47.0,23.0,1
PER,red_bull,4.657,2024,SOFT,1.0,16.0,1
PER,red_bull,4.657,2024,SOFT,14.0,21.0,1
PER,red_bull,4.657,2024,MEDIUM,32.0,18.0,1
PER,red_bull,4.657,2024,SOFT,50.0,20.0,1
GAS,alpine,4.657,2024,SOFT,1.0,17.0,1
GAS,alpine,4.657,2024,MEDIUM,15.0,24.0,1
GAS,alpine,4.657,2024,HARD,39.0,28.0,1
OCO,alpine,4.657,2024,SOFT,1.0,16.0,1
OCO,alpine,4.657,2024,MEDIUM,14.0,24.0,1
OCO,alpine,4.657,2024,HARD,38.0,29.0,1
HUL,haas,4.657,2024,SOFT,1.0,12.0,1
HUL,haas,4.657,2024,MEDIUM,13.0,26.0,1
HUL,haas,4.657,2024,HARD,39.0,28.0,1
ALO,aston_martin,4.657,2024,SOFT,1.0,19.0,1
ALO,aston_martin,4.657,2024,MEDIUM,20.0,27.0,1
ALO,aston_martin,4.657,2024,HARD,46.0,21.0,1
ZHO,sauber,4.657,2024,SOFT,1.0,9.0,1
ZHO,sauber,4.657,2024,MEDIUM,10.0,32.0,1
ZHO,sauber,4.657,2024,HARD,42.0,24.0,1
STR,aston_martin,4.657,2024,SOFT,1.0,17.0,1
STR,aston_martin,4.657,2024,MEDIUM,18.0,21.0,1
STR,aston_martin,4.657,2024,HARD,38.0,29.0,1
RIC,racing_bulls,4.657,2024,SOFT,1.0,16.0,1
RIC,racing_bulls,4.657,2024,MEDIUM,17.0,26.0,1
RIC,racing_bulls,4.657,2024,HARD,43.0,23.0,1
BOT,sauber,4.657,2024,SOFT,1.0,11.0,1
BOT,sauber,4.657,2024,SOFT,12.0,20.0,1
BOT,sauber,4.657,2024,HARD,29.0,37.0,1
MAG,haas,4.657,2024,SOFT,1.0,10.0,1
MAG,haas,4.657,2024,MEDIUM,11.0,19.0,1
MAG,haas,4.657,2024,HARD,30.0,36.0,1
ALB,williams,4.657,2024,MEDIUM,1.0,18.0,1
ALB,williams,4.657,2024,SOFT,19.0,25.0,1
ALB,williams,4.657,2024,SOFT,44.0,22.0,1
TSU,racing_bulls,4.657,2024,SOFT,1.0,9.0,1
TSU,racing_bulls,4.657,2024,MEDIUM,10.0,18.0,1
TSU,racing_bulls,4.657,2024,SOFT,45.0,21.0,1
SAR,williams,4.657,2024,SOFT,1.0,14.0,1
SAR,williams,4.657,2024,MEDIUM,15.0,20.0,1
RUS,mercedes,4.326,2024,MEDIUM,1.0,22.0,1
RUS,mercedes,4.326,2024,MEDIUM,23.0,24.0,1
RUS,mercedes,4.326,2024,HARD,47.0,25.0,1
PIA,mclaren,4.326,2024,MEDIUM,1.0,25.0,1
PIA,mclaren,4.326,2024,HARD,26.0,26.0,1
PIA,mclaren,4.326,2024,MEDIUM,52.0,20.0,1
SAI,ferrari,4.326,2024,MEDIUM,1.0,22.0,1
SAI,ferrari,4.326,2024,HARD,23.0,25.0,1
SAI,ferrari,4.326,2024,MEDIUM,48.0,24.0,1
HAM,mercedes,4.326,2024,MEDIUM,1.0,21.0,1
HAM,mercedes,4.326,2024,HARD,22.0,32.0,1
HAM,mercedes,4.326,2024,MEDIUM,54.0,18.0,1
VER,red_bull,4.326,2024,MEDIUM,1.0,23.0,1
VER,red_bull,4.326,2024,HARD,24.0,28.0,1
VER,red_bull,4.326,2024,MEDIUM,52.0,16.0,1
VER,red_bull,4.326,2024,SOFT,65.0,10.0,1
HUL,haas,4.326,2024,HARD,12.0,28.0,1
HUL,haas,4.326,2024,HARD,40.0,32.0,1
PER,red_bull,4.326,2024,MEDIUM,1.0,21.0,1
PER,red_bull,4.326,2024,HARD,22.0,30.0,1
PER,red_bull,4.326,2024,MEDIUM,52.0,25.0,1
MAG,haas,4.326,2024,HARD,11.0,28.0,1
MAG,haas,4.326,2024,HARD,39.0,33.0,1
RIC,racing_bulls,4.326,2024,HARD,11.0,27.0,1
RIC,racing_bulls,4.326,2024,HARD,38.0,34.0,1
GAS,alpine,4.326,2024,MEDIUM,1.0,20.0,1
GAS,alpine,4.326,2024,HARD,21.0,22.0,1
GAS,alpine,4.326,2024,MEDIUM,43.0,29.0,1
LEC,ferrari,4.326,2024,MEDIUM,17.0,17.0,1
LEC,ferrari,4.326,2024,MEDIUM,34.0,19.0,1
LEC,ferrari,4.326,2024,MEDIUM,52.0,26.0,1
OCO,alpine,4.326,2024,MEDIUM,1.0,19.0,1
OCO,alpine,4.326,2024,HARD,20.0,24.0,1
OCO,alpine,4.326,2024,MEDIUM,44.0,28.0,1
STR,aston_martin,4.326,2024,MEDIUM,1.0,21.0,1
STR,aston_martin,4.326,2024,MEDIUM,21.0,23.0,1
STR,aston_martin,4.326,2024,HARD,44.0,28.0,1
TSU,racing_bulls,4.326,2024,MEDIUM,1.0,21.0,1
TSU,racing_bulls,4.326,2024,HARD,22.0,23.0,1
TSU,racing_bulls,4.326,2024,HARD,45.0,26.0,1
ALB,williams,4.326,2024,MEDIUM,1.0,12.0,1
ALB,williams,4.326,2024,HARD,13.0,27.0,1
ALB,williams,4.326,2024,HARD,40.0,31.0,1
BOT,sauber,4.326,2024,MEDIUM,1.0,19.0,1
BOT,sauber,4.326,2024,HARD,20.0,23.0,1
BOT,sauber,4.326,2024,HARD,43.0,28.0,1
ZHO,sauber,4.326,2024,HARD,1.0,28.0,1
ZHO,sauber,4.326,2024,MEDIUM,29.0,23.0,1
ZHO,sauber,4.326,2024,HARD,52.0,19.0,1
ALO,aston_martin,4.326,2024,MEDIUM,1.0,14.0,1
ALO,aston_martin,4.326,2024,MEDIUM,12.0,25.0,1
ALO,aston_martin,4.326,2024,HARD,36.0,34.0,1
SAR,williams,4.326,2024,MEDIUM,2.0,25.0,1
SAR,williams,4.326,2024,HARD,21.0,29.0,1
SAR,williams,4.326,2024,MEDIUM,50.0,21.0,1
NOR,mclaren,4.326,2024,MEDIUM,1.0,23.0,1
NOR,mclaren,4.326,2024,HARD,24.0,28.0,1
HAM,mercedes,5.891,2024,MEDIUM,1.0,27.0,1
HAM,mercedes,5.891,2024,SOFT,39.0,15.0,1
VER,red_bull,5.891,2024,MEDIUM,1.0,26.0,1
NOR,mclaren,5.891,2024,MEDIUM,1.0,27.0,1
NOR,mclaren,5.891,2024,SOFT,40.0,15.0,1
PIA,mclaren,5.891,2024,MEDIUM,1.0,28.0,1
PIA,mclaren,5.891,2024,MEDIUM,39.0,14.0,1
SAI,ferrari,5.891,2024,MEDIUM,1.0,26.0,1
HUL,haas,5.891,2024,MEDIUM,1.0,26.0,1
HUL,haas,5.891,2024,SOFT,40.0,16.0,1
STR,aston_martin,5.891,2024,MEDIUM,1.0,26.0,1
STR,aston_martin,5.891,2024,MEDIUM,40.0,13.0,1
ALO,aston_martin,5.891,2024,MEDIUM,1.0,27.0,1
ALO,aston_martin,5.891,2024,MEDIUM,39.0,14.0,1
ALB,williams,5.891,2024,MEDIUM,1.0,27.0,1
ALB,williams,5.891,2024,MEDIUM,39.0,14.0,1
TSU,racing_bulls,5.891,2024,MEDIUM,1.0,27.0,1
TSU,racing_bulls,5.891,2024,SOFT,39.0,14.0,1
SAR,williams,5.891,2024,MEDIUM,1.0,27.0,1
SAR,williams,5.891,2024,SOFT,39.0,14.0,1
MAG,haas,5.891,2024,MEDIUM,1.0,27.0,1
MAG,haas,5.891,2024,SOFT,38.0,15.0,1
RIC,racing_bulls,5.891,2024,MEDIUM,1.0,26.0,1
RIC,racing_bulls,5.891,2024,SOFT,38.0,14.0,1
LEC,ferrari,5.891,2024,MEDIUM,1.0,19.0,1
LEC,ferrari,5.891,2024,SOFT,38.0,14.0,1
BOT,sauber,5.891,2024,MEDIUM,1.0,26.0,1
BOT,sauber,5.891,2024,SOFT,38.0,14.0,1
OCO,alpine,5.891,2024,SOFT,1.0,19.0,1
OCO,alpine,5.891,2024,MEDIUM,39.0,12.0,1
PER,red_bull,5.891,2024,HARD,1.0,19.0,1
ZHO,sauber,5.891,2024,SOFT,1.0,12.0,1
ZHO,sauber,5.891,2024,SOFT,38.0,14.0,1
RUS,mercedes,5.891,2024,MEDIUM,1.0,27.0,1
PIA,mclaren,4.381,2024,MEDIUM,1.0,18.0,1
PIA,mclaren,4.381,2024,HARD,19.0,30.0,1
PIA,mclaren,4.381,2024,MEDIUM,48.0,24.0,1
NOR,mclaren,4.381,2024,MEDIUM,1.0,17.0,1
NOR,mclaren,4.381,2024,HARD,18.0,29.0,1
NOR,mclaren,4.381,2024,MEDIUM,46.0,26.0,1
HAM,mercedes,4.381,2024,MEDIUM,1.0,16.0,1
HAM,mercedes,4.381,2024,HARD,17.0,24.0,1
HAM,mercedes,4.381,2024,HARD,41.0,30.0,1
LEC,ferrari,4.381,2024,MEDIUM,1.0,23.0,1
LEC,ferrari,4.381,2024,MEDIUM,41.0,30.0,1
VER,red_bull,4.381,2024,MEDIUM,1.0,21.0,1
VER,red_bull,4.381,2024,HARD,22.0,28.0,1
VER,red_bull,4.381,2024,MEDIUM,50.0,21.0,1
SAI,ferrari,4.381,2024,MEDIUM,1.0,21.0,1
SAI,ferrari,4.381,2024,HARD,22.0,26.0,1
SAI,ferrari,4.381,2024,MEDIUM,48.0,23.0,1
PER,red_bull,4.381,2024,HARD,1.0,28.0,1
PER,red_bull,4.381,2024,MEDIUM,29.0,19.0,1
PER,red_bull,4.381,2024,MEDIUM,48.0,23.0,1
RUS,mercedes,4.381,2024,HARD,1.0,33.0,1
RUS,mercedes,4.381,2024,MEDIUM,34.0,20.0,1
TSU,racing_bulls,4.381,2024,MEDIUM,1.0,29.0,1
TSU,racing_bulls,4.381,2024,HARD,30.0,41.0,1
STR,aston_martin,4.381,2024,SOFT,1.0,17.0,1
STR,aston_martin,4.381,2024,MEDIUM,15.0,32.0,1
STR,aston_martin,4.381,2024,HARD,46.0,26.0,1
ALO,aston_martin,4.381,2024,SOFT,1.0,9.0,1
ALO,aston_martin,4.381,2024,MEDIUM,8.0,31.0,1
ALO,aston_martin,4.381,2024,HARD,38.0,34.0,1
RIC,racing_bulls,4.381,2024,HARD,8.0,21.0,1
RIC,racing_bulls,4.381,2024,HARD,29.0,41.0,1
HUL,haas,4.381,2024,HARD,3.0,27.0,1
HUL,haas,4.381,2024,HARD,30.0,40.0,1
ALB,williams,4.381,2024,HARD,7.0,23.0,1
ALB,williams,4.381,2024,HARD,30.0,40.0,1
MAG,haas,4.381,2024,HARD,7.0,28.0,1
MAG,haas,4.381,2024,HARD,35.0,35.0,1
BOT,sauber,4.381,2024,MEDIUM,1.0,17.0,1
BOT,sauber,4.381,2024,HARD,17.0,29.0,1
BOT,sauber,4.381,2024,HARD,46.0,24.0,1
SAR,williams,4.381,2024,HARD,9.0,25.0,1
SAR,williams,4.381,2024,HARD,34.0,30.0,1
OCO,alpine,4.381,2024,HARD,7.0,24.0,1
OCO,alpine,4.381,2024,HARD,31.0,34.0,1
ZHO,sauber,4.381,2024,HARD,8.0,29.0,1
ZHO,sauber,4.381,2024,HARD,37.0,33.0,1
GAS,alpine,4.381,2024,HARD,1.0,28.0,1
PIA,mclaren,7.004,2024,HARD,12.0,19.0,1
LEC,ferrari,7.004,2024,MEDIUM,1.0,12.0,1
LEC,ferrari,7.004,2024,HARD,26.0,19.0,1
VER,red_bull,7.004,2024,MEDIUM,29.0,16.0,1
NOR,mclaren,7.004,2024,MEDIUM,1.0,15.0,1
SAI,ferrari,7.004,2024,HARD,1.0,20.0,1
PER,red_bull,7.004,2024,HARD,22.0,21.0,1
ALO,aston_martin,7.004,2024,MEDIUM,1.0,13.0,1
ALO,aston_martin,7.004,2024,HARD,14.0,31.0,1
OCO,alpine,7.004,2024,MEDIUM,1.0,12.0,1
RIC,racing_bulls,7.004,2024,SOFT,1.0,8.0,1
RIC,racing_bulls,7.004,2024,MEDIUM,9.0,13.0,1
RIC,racing_bulls,7.004,2024,HARD,22.0,24.0,1
STR,aston_martin,7.004,2024,MEDIUM,1.0,12.0,1
STR,aston_martin,7.004,2024,HARD,13.0,32.0,1
ALB,williams,7.004,2024,MEDIUM,9.0,15.0,1
ALB,williams,7.004,2024,HARD,24.0,21.0,1
GAS,alpine,7.004,2024,HARD,10.0,19.0,1
MAG,haas,7.004,2024,MEDIUM,1.0,17.0,1
MAG,haas,7.004,2024,HARD,18.0,27.0,1
BOT,sauber,7.004,2024,HARD,12.0,24.0,1
TSU,racing_bulls,7.004,2024,MEDIUM,1.0,15.0,1
TSU,racing_bulls,7.004,2024,HARD,16.0,30.0,1
SAR,williams,7.004,2024,MEDIUM,9.0,16.0,1
SAR,williams,7.004,2024,HARD,25.0,20.0,1
HUL,haas,7.004,2024,MEDIUM,21.0,24.0,1
NOR,mclaren,4.259,2024,MEDIUM,1.0,28.0,1
NOR,mclaren,4.259,2024,HARD,29.0,44.0,1
VER,red_bull,4.259,2024,MEDIUM,1.0,27.0,1
VER,red_bull,4.259,2024,HARD,28.0,45.0,1
LEC,ferrari,4.259,2024,MEDIUM,1.0,24.0,1
LEC,ferrari,4.259,2024,HARD,25.0,48.0,1
PIA,mclaren,4.259,2024,MEDIUM,1.0,33.0,1
PIA,mclaren,4.259,2024,HARD,34.0,39.0,1
SAI,ferrari,4.259,2024,MEDIUM,1.0,30.0,1
SAI,ferrari,4.259,2024,HARD,31.0,42.0,1
PER,red_bull,4.259,2024,MEDIUM,1.0,29.0,1
PER,red_bull,4.259,2024,HARD,30.0,43.0,1
RUS,mercedes,4.259,2024,MEDIUM,1.0,25.0,1
RUS,mercedes,4.259,2024,HARD,26.0,29.0,1
RUS,mercedes,4.259,2024,SOFT,55.0,21.0,1
HAM,mercedes,4.259,2024,SOFT,1.0,23.0,1
HAM,mercedes,4.259,2024,HARD,24.0,25.0,1
HAM,mercedes,4.259,2024,SOFT,49.0,24.0,1
GAS,alpine,4.259,2024,MEDIUM,1.0,32.0,1
GAS,alpine,4.259,2024,HARD,33.0,39.0,1
ALO,aston_martin,4.259,2024,MEDIUM,1.0,31.0,1
ALO,aston_martin,4.259,2024,HARD,32.0,40.0,1
HUL,haas,4.259,2024,MEDIUM,1.0,14.0,1
RIC,racing_bulls,4.259,2024,MEDIUM,1.0,29.0,1
RIC,racing_bulls,4.259,2024,HARD,30.0,42.0,1
STR,aston_martin,4.259,2024,MEDIUM,1.0,30.0,1
STR,aston_martin,4.259,2024,HARD,31.0,41.0,1
ALB,williams,4.259,2024,MEDIUM,1.0,12.0,1
ALB,williams,4.259,2024,HARD,13.0,42.0,1
ALB,williams,4.259,2024,MEDIUM,55.0,17.0,1
OCO,alpine,4.259,2024,MEDIUM,1.0,30.0,1
OCO,alpine,4.259,2024,HARD,31.0,41.0,1
SAR,williams,4.259,2024,MEDIUM,1.0,22.0,1
SAR,williams,4.259,2024,HARD,23.0,49.0,1
TSU,racing_bulls,4.259,2024,SOFT,1.0,14.0,1
TSU,racing_bulls,4.259,2024,MEDIUM,15.0,18.0,1
TSU,racing_bulls,4.259,2024,HARD,33.0,39.0,1
MAG,haas,4.259,2024,HARD,1.0,40.0,1
MAG,haas,4.259,2024,MEDIUM,41.0,31.0,1
BOT,sauber,4.259,2024,SOFT,1.0,15.0,1
BOT,sauber,4.259,2024,HARD,16.0,28.0,1
BOT,sauber,4.259,2024,MEDIUM,44.0,27.0,1
ZHO,sauber,4.259,2024,MEDIUM,1.0,18.0,1
ZHO,sauber,4.259,2024,HARD,19.0,33.0,1
LEC,ferrari,5.793,2024,MEDIUM,1.0,15.0,1
LEC,ferrari,5.793,2024,HARD,16.0,38.0,1
PIA,mclaren,5.793,2024,MEDIUM,1.0,16.0,1
PIA,mclaren,5.793,2024,HARD,17.0,22.0,1
NOR,mclaren,5.793,2024,MEDIUM,1.0,14.0,1
NOR,mclaren,5.793,2024,HARD,33.0,21.0,1
SAI,ferrari,5.793,2024,MEDIUM,1.0,19.0,1
SAI,ferrari,5.793,2024,HARD,20.0,34.0,1
HAM,mercedes,5.793,2024,MEDIUM,1.0,15.0,1
HAM,mercedes,5.793,2024,HARD,16.0,22.0,1
VER,red_bull,5.793,2024,HARD,1.0,22.0,1
VER,red_bull,5.793,2024,HARD,23.0,19.0,1
VER,red_bull,5.793,2024,MEDIUM,42.0,12.0,1
RUS,mercedes,5.793,2024,HARD,12.0,22.0,1
RUS,mercedes,5.793,2024,HARD,34.0,20.0,1
PER,red_bull,5.793,2024,HARD,1.0,23.0,1
PER,red_bull,5.793,2024,MEDIUM,36.0,18.0,1
ALB,williams,5.793,2024,MEDIUM,1.0,17.0,1
ALB,williams,5.793,2024,HARD,18.0,36.0,1
MAG,haas,5.793,2024,MEDIUM,1.0,14.0,1
MAG,haas,5.793,2024,HARD,15.0,39.0,1
ALO,aston_martin,5.793,2024,MEDIUM,1.0,13.0,1
ALO,aston_martin,5.793,2024,HARD,13.0,24.0,1
ALO,aston_martin,5.793,2024,HARD,36.0,20.0,1
COL,williams,5.793,2024,MEDIUM,1.0,16.0,1
COL,williams,5.793,2024,HARD,17.0,37.0,1
RIC,racing_bulls,5.793,2024,HARD,12.0,43.0,1
OCO,alpine,5.793,2024,HARD,1.0,31.0,1
OCO,alpine,5.793,2024,MEDIUM,32.0,21.0,1
GAS,alpine,5.793,2024,HARD,11.0,20.0,1
GAS,alpine,5.793,2024,HARD,31.0,22.0,1
BOT,sauber,5.793,2024,HARD,1.0,34.0,1
BOT,sauber,5.793,2024,MEDIUM,34.0,20.0,1
HUL,haas,5.793,2024,HARD,6.0,27.0,1
HUL,haas,5.793,2024,HARD,33.0,20.0,1
ZHO,sauber,5.793,2024,MEDIUM,1.0,16.0,1
ZHO,sauber,5.793,2024,HARD,16.0,38.0,1
STR,aston_martin,5.793,2024,HARD,1.0,20.0,1
STR,aston_martin,5.793,2024,HARD,20.0,19.0,1
STR,aston_martin,5.793,2024,MEDIUM,37.0,15.0,1
VER,red_bull,6.003,2024,MEDIUM,1.0,12.0,1
VER,red_bull,6.003,2024,HARD,13.0,37.0,1
GAS,alpine,6.003,2024,HARD,1.0,50.0,1
PER,red_bull,6.003,2024,MEDIUM,1.0,13.0,1
PER,red_bull,6.003,2024,HARD,14.0,37.0,1
ALO,aston_martin,6.003,2024,MEDIUM,1.0,12.0,1
ALO,aston_martin,6.003,2024,HARD,12.0,41.0,1
LEC,ferrari,6.003,2024,MEDIUM,1.0,16.0,1
LEC,ferrari,6.003,2024,HARD,17.0,35.0,1
STR,aston_martin,6.003,2024,HARD,2.0,22.0,1
STR,aston_martin,6.003,2024,HARD,23.0,24.0,1
TSU,racing_bulls,6.003,2024,MEDIUM,1.0,13.0,1
ALB,williams,6.003,2024,HARD,1.0,31.0,1
ALB,williams,6.003,2024,MEDIUM,32.0,20.0,1
ZHO,sauber,6.003,2024,HARD,1.0,35.0,1
ZHO,sauber,6.003,2024,MEDIUM,35.0,18.0,1
HUL,haas,6.003,2024,MEDIUM,1.0,15.0,1
HUL,haas,6.003,2024,HARD,16.0,36.0,1
RIC,racing_bulls,6.003,2024,HARD,1.0,50.0,1
OCO,alpine,6.003,2024,HARD,1.0,52.0,1
NOR,mclaren,6.003,2024,HARD,1.0,37.0,1
NOR,mclaren,6.003,2024,MEDIUM,38.0,14.0,1
COL,williams,6.003,2024,HARD,11.0,41.0,1
HAM,mercedes,6.003,2024,MEDIUM,1.0,12.0,1
HAM,mercedes,6.003,2024,HARD,13.0,39.0,1
BEA,haas,6.003,2024,MEDIUM,1.0,14.0,1
BEA,haas,6.003,2024,HARD,15.0,37.0,1
SAI,ferrari,6.003,2024,MEDIUM,1.0,17.0,1
SAI,ferrari,6.003,2024,HARD,18.0,33.0,1
RUS,mercedes,6.003,2024,MEDIUM,1.0,12.0,1
RUS,mercedes,6.003,2024,HARD,13.0,39.0,1
BOT,sauber,6.003,2024,MEDIUM,1.0,12.0,1
BOT,sauber,6.003,2024,HARD,12.0,40.0,1
PIA,mclaren,6.003,2024,MEDIUM,1.0,15.0,1
NOR,mclaren,4.94,2024,MEDIUM,1.0,30.0,1
NOR,mclaren,4.94,2024,HARD,31.0,32.0,1
VER,red_bull,4.94,2024,MEDIUM,1.0,29.0,1
VER,red_bull,4.94,2024,HARD,30.0,33.0,1
PIA,mclaren,4.94,2024,MEDIUM,1.0,38.0,1
PIA,mclaren,4.94,2024,HARD,39.0,24.0,1
RUS,mercedes,4.94,2024,MEDIUM,1.0,27.0,1
RUS,mercedes,4.94,2024,HARD,28.0,35.0,1
LEC,ferrari,4.94,2024,MEDIUM,1.0,36.0,1
LEC,ferrari,4.94,2024,HARD,37.0,26.0,1
HAM,mercedes,4.94,2024,SOFT,1.0,19.0,1
HAM,mercedes,4.94,2024,HARD,18.0,45.0,1
SAI,ferrari,4.94,2024,MEDIUM,1.0,13.0,1
SAI,ferrari,4.94,2024,HARD,14.0,49.0,1
ALO,aston_martin,4.94,2024,MEDIUM,1.0,26.0,1
ALO,aston_martin,4.94,2024,HARD,26.0,37.0,1
HUL,haas,4.94,2024,MEDIUM,1.0,29.0,1
HUL,haas,4.94,2024,HARD,30.0,32.0,1
PER,red_bull,4.94,2024,MEDIUM,1.0,28.0,1
PER,red_bull,4.94,2024,HARD,29.0,33.0,1
COL,williams,4.94,2024,MEDIUM,1.0,29.0,1
COL,williams,4.94,2024,HARD,30.0,32.0,1
TSU,racing_bulls,4.94,2024,MEDIUM,1.0,33.0,1
TSU,racing_bulls,4.94,2024,SOFT,34.0,31.0,1
OCO,alpine,4.94,2024,MEDIUM,1.0,29.0,1
OCO,alpine,4.94,2024,HARD,30.0,32.0,1
STR,aston_martin,4.94,2024,HARD,1.0,27.0,1
STR,aston_martin,4.94,2024,MEDIUM,27.0,36.0,1
ZHO,sauber,4.94,2024,HARD,1.0,34.0,1
ZHO,sauber,4.94,2024,MEDIUM,35.0,27.0,1
BOT,sauber,4.94,2024,HARD,1.0,33.0,1
BOT,sauber,4.94,2024,MEDIUM,34.0,28.0,1
GAS,alpine,4.94,2024,MEDIUM,1.0,37.0,1
GAS,alpine,4.94,2024,SOFT,38.0,24.0,1
RIC,racing_bulls,4.94,2024,SOFT,1.0,10.0,1
RIC,racing_bulls,4.94,2024,MEDIUM,11.0,36.0,1
RIC,racing_bulls,4.94,2024,SOFT,47.0,12.0,1
MAG,haas,4.94,2024,HARD,1.0,28.0,1
MAG,haas,4.94,2024,MEDIUM,29.0,21.0,1
MAG,haas,4.94,2024,SOFT,50.0,8.0,1
VER,red_bull,5.513,2024,MEDIUM,1.0,25.0,1
VER,red_bull,5.513,2024,HARD,26.0,31.0,1
GAS,alpine,5.513,2024,MEDIUM,1.0,18.0,1
GAS,alpine,5.513,2024,HARD,19.0,38.0,1
PER,red_bull,5.513,2024,MEDIUM,1.0,26.0,1
PER,red_bull,5.513,2024,HARD,27.0,30.0,1
ALO,aston_martin,5.513,2024,MEDIUM,1.0,26.0,1
ALO,aston_martin,5.513,2024,HARD,27.0,30.0,1
LEC,ferrari,5.513,2024,MEDIUM,1.0,26.0,1
LEC,ferrari,5.513,2024,HARD,27.0,30.0,1
STR,aston_martin,5.513,2024,HARD,1.0,28.0,1
STR,aston_martin,5.513,2024,MEDIUM,28.0,28.0,1
MAG,haas,5.513,2024,MEDIUM,1.0,17.0,1
MAG,haas,5.513,2024,HARD,18.0,21.0,1
MAG,haas,5.513,2024,MEDIUM,39.0,18.0,1
TSU,racing_bulls,5.513,2024,MEDIUM,1.0,18.0,1
TSU,racing_bulls,5.513,2024,HARD,19.0,37.0,1
ALB,williams,5.513,2024,MEDIUM,4.0,30.0,1
ALB,williams,5.513,2024,HARD,34.0,22.0,1
ZHO,sauber,5.513,2024,MEDIUM,1.0,13.0,1
ZHO,sauber,5.513,2024,MEDIUM,14.0,22.0,1
ZHO,sauber,5.513,2024,HARD,36.0,20.0,1
HUL,haas,5.513,2024,MEDIUM,1.0,27.0,1
HUL,haas,5.513,2024,HARD,28.0,29.0,1
LAW,racing_bulls,5.513,2024,HARD,1.0,36.0,1
LAW,racing_bulls,5.513,2024,MEDIUM,37.0,20.0,1
OCO,alpine,5.513,2024,MEDIUM,1.0,31.0,1
OCO,alpine,5.513,2024,HARD,32.0,20.0,1
NOR,mclaren,5.513,2024,MEDIUM,1.0,31.0,1
NOR,mclaren,5.513,2024,HARD,32.0,25.0,1
COL,williams,5.513,2024,HARD,1.0,39.0,1
COL,williams,5.513,2024,MEDIUM,40.0,17.0,1
SAI,ferrari,5.513,2024,MEDIUM,1.0,21.0,1
SAI,ferrari,5.513,2024,HARD,22.0,35.0,1
RUS,mercedes,5.513,2024,HARD,1.0,40.0,1
RUS,mercedes,5.513,2024,MEDIUM,41.0,16.0,1
BOT,sauber,5.513,2024,MEDIUM,1.0,15.0,1
BOT,sauber,5.513,2024,HARD,16.0,40.0,1
PIA,mclaren,5.513,2024,MEDIUM,1.0,32.0,1
SAI,ferrari,4.304,2024,MEDIUM,1.0,32.0,1
SAI,ferrari,4.304,2024,HARD,33.0,39.0,1
NOR,mclaren,4.304,2024,MEDIUM,1.0,30.0,1
NOR,mclaren,4.304,2024,HARD,31.0,41.0,1
LEC,ferrari,4.304,2024,MEDIUM,1.0,31.0,1
LEC,ferrari,4.304,2024,HARD,32.0,38.0,1
HAM,mercedes,4.304,2024,MEDIUM,1.0,28.0,1
HAM,mercedes,4.304,2024,HARD,29.0,43.0,1
RUS,mercedes,4.304,2024,MEDIUM,1.0,31.0,1
RUS,mercedes,4.304,2024,HARD,32.0,40.0,1
VER,red_bull,4.304,2024,MEDIUM,1.0,26.0,1
VER,red_bull,4.304,2024,HARD,27.0,45.0,1
MAG,haas,4.304,2024,MEDIUM,1.0,30.0,1
MAG,haas,4.304,2024,HARD,31.0,41.0,1
PIA,mclaren,4.304,2024,MEDIUM,1.0,39.0,1
PIA,mclaren,4.304,2024,HARD,40.0,32.0,1
