driver_id,race_length,year,compound,stint_start_lap,tyre_life,is_valid
STR,4.309,2023,SOFT,3.0,23.0,1
STR,4.309,2023,MEDIUM,23.0,30.0,1
SAI,4.309,2023,SOFT,53.0,21.0,1
SAI,4.309,2023,SOFT,1.0,28.0,1
SAI,4.309,2023,MEDIUM,27.0,25.0,1
GAS,4.309,2023,SOFT,52.0,23.0,1
GAS,4.309,2023,SOFT,3.0,27.0,1
GAS,4.309,2023,MEDIUM,27.0,20.0,1
HAM,4.309,2023,SOFT,47.0,25.0,1
HAM,4.309,2023,SOFT,3.0,19.0,1
HAM,4.309,2023,MEDIUM,19.0,28.0,1
TSU,4.309,2023,SOFT,47.0,28.0,1
TSU,4.309,2023,SOFT,3.0,24.0,1
TSU,4.309,2023,MEDIUM,27.0,29.0,1
OCO,4.309,2023,SOFT,56.0,19.0,1
OCO,4.309,2023,SOFT,3.0,15.0,1
OCO,4.309,2023,MEDIUM,15.0,17.0,1
OCO,4.309,2023,SOFT,32.0,23.0,1
SAR,4.309,2023,SOFT,52.0,19.0,1
SAR,4.309,2023,SOFT,3.0,15.0,1
SAR,4.309,2023,SOFT,18.0,27.0,1
HUL,4.309,2023,SOFT,45.0,26.0,1
HUL,4.309,2023,SOFT,3.0,22.0,1
HUL,4.309,2023,SOFT,22.0,28.0,1
RIC,4.309,2023,SOFT,47.0,27.0,1
RIC,4.309,2023,SOFT,2.0,28.0,1
RIC,4.309,2023,MEDIUM,27.0,29.0,1
PIA,4.309,2023,SOFT,56.0,15.0,1
PIA,4.309,2023,MEDIUM,2.0,23.0,1
PIA,4.309,2023,SOFT,25.0,31.0,1
RUS,4.309,2023,SOFT,53.0,22.0,1
RUS,4.309,2023,SOFT,3.0,20.0,1
RUS,4.309,2023,MEDIUM,20.0,26.0,1
BOT,4.309,2023,SOFT,46.0,15.0,1
BOT,4.309,2023,SOFT,3.0,16.0,1
ZHO,4.309,2023,MEDIUM,19.0,21.0,1
ZHO,4.309,2023,SOFT,3.0,13.0,1
VER,6.201,2023,MEDIUM,1.0,16.0,1
GAS,6.201,2023,HARD,27.0,24.0,1
GAS,6.201,2023,MEDIUM,1.0,17.0,1
PER,6.201,2023,HARD,18.0,33.0,1
PER,6.201,2023,HARD,2.0,25.0,1
ALO,6.201,2023,HARD,27.0,24.0,1
ALO,6.201,2023,HARD,1.0,26.0,1
LEC,6.201,2023,HARD,27.0,24.0,1
LEC,6.201,2023,MEDIUM,1.0,21.0,1
STR,6.201,2023,HARD,22.0,29.0,1
STR,6.201,2023,HARD,4.0,24.0,1
SAR,6.201,2023,HARD,27.0,24.0,1
SAR,6.201,2023,MEDIUM,1.0,15.0,1
MAG,6.201,2023,HARD,16.0,35.0,1
MAG,6.201,2023,MEDIUM,1.0,14.0,1
TSU,6.201,2023,HARD,27.0,24.0,1
TSU,6.201,2023,SOFT,1.0,10.0,1
ALB,6.201,2023,HARD,22.0,26.0,1
ALB,6.201,2023,MEDIUM,1.0,16.0,1
ZHO,6.201,2023,HARD,17.0,34.0,1
ZHO,6.201,2023,HARD,1.0,26.0,1
HUL,6.201,2023,MEDIUM,27.0,24.0,1
HUL,6.201,2023,MEDIUM,1.0,12.0,1
RIC,6.201,2023,HARD,27.0,20.0,1
RIC,6.201,2023,MEDIUM,1.0,17.0,1
OCO,6.201,2023,HARD,18.0,33.0,1
OCO,6.201,2023,MEDIUM,1.0,20.0,1
NOR,6.201,2023,HARD,21.0,30.0,1
SAI,6.201,2023,HARD,27.0,24.0,1
SAI,6.201,2023,HARD,4.0,23.0,1
RUS,6.201,2023,HARD,27.0,24.0,1
RUS,6.201,2023,MEDIUM,1.0,15.0,1
BOT,6.201,2023,HARD,27.0,24.0,1
BOT,6.201,2023,HARD,2.0,23.0,1
PIA,6.201,2023,MEDIUM,25.0,26.0,1
PIA,6.201,2023,HARD,17.0,28.0,1
VER,5.281,2023,MEDIUM,1.0,16.0,1
VER,5.281,2023,HARD,17.0,27.0,1
LEC,5.281,2023,MEDIUM,1.0,17.0,1
RUS,5.281,2023,HARD,36.0,23.0,1
RUS,5.281,2023,MEDIUM,1.0,14.0,1
RUS,5.281,2023,HARD,15.0,20.0,1
PER,5.281,2023,HARD,35.0,24.0,1
PER,5.281,2023,MEDIUM,1.0,17.0,1
PER,5.281,2023,HARD,18.0,25.0,1
NOR,5.281,2023,MEDIUM,1.0,14.0,1
NOR,5.281,2023,HARD,15.0,19.0,1
PIA,5.281,2023,HARD,34.0,25.0,1
PIA,5.281,2023,MEDIUM,1.0,13.0,1
PIA,5.281,2023,HARD,14.0,23.0,1
ALO,5.281,2023,HARD,37.0,22.0,1
ALO,5.281,2023,MEDIUM,1.0,12.0,1
ALO,5.281,2023,HARD,13.0,25.0,1
TSU,5.281,2023,HARD,37.0,23.0,1
TSU,5.281,2023,MEDIUM,1.0,22.0,1
HAM,5.281,2023,HARD,23.0,36.0,1
HAM,5.281,2023,MEDIUM,1.0,15.0,1
HAM,5.281,2023,HARD,16.0,20.0,1
STR,5.281,2023,HARD,36.0,23.0,1
STR,5.281,2023,HARD,1.0,23.0,1
STR,5.281,2023,HARD,23.0,21.0,1
RIC,5.281,2023,MEDIUM,43.0,16.0,1
RIC,5.281,2023,HARD,8.0,24.0,1
OCO,5.281,2023,HARD,32.0,27.0,1
OCO,5.281,2023,MEDIUM,1.0,15.0,1
GAS,5.281,2023,HARD,16.0,43.0,1
GAS,5.281,2023,MEDIUM,1.0,17.0,1
ALB,5.281,2023,HARD,33.0,26.0,1
ALB,5.281,2023,MEDIUM,1.0,17.0,1
ALB,5.281,2023,HARD,17.0,27.0,1
HUL,5.281,2023,MEDIUM,1.0,13.0,1
HUL,5.281,2023,HARD,14.0,20.0,1
SAR,5.281,2023,HARD,34.0,25.0,1
SAR,5.281,2023,MEDIUM,1.0,16.0,1
SAR,5.281,2023,HARD,16.0,26.0,1
ZHO,5.281,2023,MEDIUM,1.0,13.0,1
ZHO,5.281,2023,HARD,14.0,24.0,1
SAI,5.281,2023,MEDIUM,38.0,21.0,1
SAI,5.281,2023,HARD,1.0,23.0,1
SAI,5.281,2023,HARD,24.0,33.0,1
BOT,5.281,2023,HARD,1.0,29.0,1
MAG,5.281,2023,MEDIUM,30.0,28.0,1
VER,5.412,2024,SOFT,1.0,20.0,1
VER,5.412,2024,HARD,18.0,20.0,1
PER,5.412,2024,SOFT,38.0,20.0,1
PER,5.412,2024,SOFT,1.0,15.0,1
PER,5.412,2024,HARD,13.0,24.0,1
SAI,5.412,2024,SOFT,37.0,21.0,1
SAI,5.412,2024,SOFT,1.0,17.0,1
SAI,5.412,2024,HARD,15.0,21.0,1
LEC,5.412,2024,HARD,36.0,22.0,1
LEC,5.412,2024,SOFT,1.0,14.0,1
LEC,5.412,2024,HARD,12.0,23.0,1
RUS,5.412,2024,HARD,35.0,23.0,1
RUS,5.412,2024,SOFT,1.0,14.0,1
RUS,5.412,2024,HARD,12.0,20.0,1
NOR,5.412,2024,HARD,32.0,26.0,1
NOR,5.412,2024,SOFT,1.0,16.0,1
NOR,5.412,2024,HARD,14.0,20.0,1
HAM,5.412,2024,HARD,34.0,24.0,1
HAM,5.412,2024,SOFT,1.0,15.0,1
HAM,5.412,2024,HARD,13.0,21.0,1
PIA,5.412,2024,HARD,34.0,24.0,1
PIA,5.412,2024,SOFT,1.0,15.0,1
PIA,5.412,2024,HARD,13.0,22.0,1
ALO,5.412,2024,HARD,35.0,23.0,1
ALO,5.412,2024,SOFT,1.0,18.0,1
ALO,5.412,2024,HARD,16.0,26.0,1
STR,5.412,2024,SOFT,1.0,9.0,1
ZHO,5.412,2024,HARD,28.0,30.0,1
ZHO,5.412,2024,SOFT,1.0,9.0,1
ZHO,5.412,2024,HARD,10.0,19.0,1
MAG,5.412,2024,HARD,29.0,28.0,1
MAG,5.412,2024,SOFT,1.0,11.0,1
MAG,5.412,2024,HARD,12.0,21.0,1
RIC,5.412,2024,HARD,33.0,24.0,1
RIC,5.412,2024,SOFT,1.0,16.0,1
RIC,5.412,2024,HARD,14.0,22.0,1
TSU,5.412,2024,SOFT,36.0,21.0,1
TSU,5.412,2024,SOFT,1.0,14.0,1
TSU,5.412,2024,HARD,15.0,20.0,1
ALB,5.412,2024,HARD,35.0,22.0,1
ALB,5.412,2024,SOFT,1.0,15.0,1
ALB,5.412,2024,HARD,16.0,21.0,1
HUL,5.412,2024,HARD,37.0,20.0,1
HUL,5.412,2024,HARD,2.0,19.0,1
HUL,5.412,2024,HARD,21.0,21.0,1
OCO,5.412,2024,SOFT,42.0,16.0,1
OCO,5.412,2024,SOFT,1.0,10.0,1
OCO,5.412,2024,HARD,11.0,20.0,1
GAS,5.412,2024,HARD,31.0,26.0,1
GAS,5.412,2024,SOFT,1.0,12.0,1
GAS,5.412,2024,HARD,13.0,19.0,1
BOT,5.412,2024,SOFT,44.0,13.0,1
BOT,5.412,2024,SOFT,1.0,12.0,1
SAR,5.412,2024,HARD,31.0,26.0,1
SAR,5.412,2024,SOFT,1.0,10.0,1
GAS,6.174,2024,HARD,8.0,43.0,1
ALO,6.174,2024,HARD,8.0,43.0,1
LEC,6.174,2024,HARD,8.0,44.0,1
STR,6.174,2024,HARD,8.0,43.0,1
MAG,6.174,2024,HARD,8.0,42.0,1
TSU,6.174,2024,HARD,8.0,43.0,1
ALB,6.174,2024,HARD,8.0,42.0,1
ZHO,6.174,2024,HARD,8.0,43.0,1
ZHO,6.174,2024,MEDIUM,1.0,41.0,1
HUL,6.174,2024,SOFT,42.0,8.0,1
HUL,6.174,2024,MEDIUM,1.0,33.0,1
OCO,6.174,2024,HARD,8.0,42.0,1
BEA,6.174,2024,HARD,8.0,42.0,1
NOR,6.174,2024,HARD,8.0,43.0,1
NOR,6.174,2024,MEDIUM,1.0,37.0,1
HAM,6.174,2024,SOFT,38.0,19.0,1
HAM,6.174,2024,MEDIUM,1.0,36.0,1
RUS,6.174,2024,SOFT,37.0,17.0,1
BOT,6.174,2024,HARD,8.0,43.0,1
BOT,6.174,2024,HARD,8.0,28.0,1
PIA,6.174,2024,SOFT,36.0,14.0,1
GAS,5.278,2024,MEDIUM,1.0,17.0,1
GAS,5.278,2024,HARD,18.0,24.0,1
PER,5.278,2024,MEDIUM,1.0,14.0,1
PER,5.278,2024,HARD,15.0,21.0,1
ALO,5.278,2024,HARD,36.0,23.0,1
ALO,5.278,2024,MEDIUM,18.0,25.0,1
LEC,5.278,2024,HARD,10.0,25.0,1
STR,5.278,2024,HARD,35.0,24.0,1
STR,5.278,2024,HARD,9.0,30.0,1
MAG,5.278,2024,HARD,38.0,22.0,1
MAG,5.278,2024,HARD,8.0,26.0,1
TSU,5.278,2024,HARD,34.0,24.0,1
TSU,5.278,2024,HARD,10.0,27.0,1
ALB,5.278,2024,HARD,37.0,22.0,1
ALB,5.278,2024,HARD,7.0,21.0,1
ZHO,5.278,2024,HARD,28.0,30.0,1
ZHO,5.278,2024,HARD,7.0,30.0,1
HUL,5.278,2024,HARD,36.0,22.0,1
HUL,5.278,2024,MEDIUM,18.0,18.0,1
RIC,5.278,2024,HARD,36.0,23.0,1
RIC,5.278,2024,HARD,6.0,24.0,1
OCO,5.278,2024,HARD,30.0,28.0,1
OCO,5.278,2024,HARD,17.0,26.0,1
NOR,5.278,2024,HARD,43.0,22.0,1
NOR,5.278,2024,MEDIUM,1.0,14.0,1
NOR,5.278,2024,HARD,15.0,27.0,1
HAM,5.278,2024,HARD,41.0,19.0,1
SAI,5.278,2024,MEDIUM,1.0,16.0,1
SAI,5.278,2024,HARD,17.0,25.0,1
RUS,5.278,2024,HARD,9.0,37.0,1
BOT,5.278,2024,HARD,9.0,29.0,1
PIA,5.278,2024,HARD,37.0,21.0,1
PIA,5.278,2024,HARD,10.0,31.0,1
VER,5.807,2024,MEDIUM,1.0,16.0,1
VER,5.807,2024,MEDIUM,17.0,18.0,1
PER,5.807,2024,HARD,35.0,19.0,1
PER,5.807,2024,MEDIUM,1.0,15.0,1
PER,5.807,2024,MEDIUM,16.0,18.0,1
SAI,5.807,2024,HARD,34.0,20.0,1
SAI,5.807,2024,MEDIUM,2.0,14.0,1
SAI,5.807,2024,MEDIUM,16.0,22.0,1
LEC,5.807,2024,MEDIUM,2.0,25.0,1
NOR,5.807,2024,HARD,27.0,27.0,1
ALO,5.807,2024,HARD,27.0,27.0,1
ALO,5.807,2024,SOFT,1.0,13.0,1
ALO,5.807,2024,MEDIUM,14.0,20.0,1
RUS,5.807,2024,HARD,34.0,20.0,1
RUS,5.807,2024,HARD,2.0,21.0,1
PIA,5.807,2024,MEDIUM,38.0,17.0,1
PIA,5.807,2024,MEDIUM,1.0,12.0,1
PIA,5.807,2024,HARD,13.0,20.0,1
HAM,5.807,2024,HARD,33.0,21.0,1
HAM,5.807,2024,HARD,2.0,22.0,1
TSU,5.807,2024,MEDIUM,40.0,15.0,1
TSU,5.807,2024,SOFT,2.0,9.0,1
HUL,5.807,2024,HARD,23.0,30.0,1
HUL,5.807,2024,HARD,6.0,28.0,1
STR,5.807,2024,HARD,34.0,19.0,1
STR,5.807,2024,SOFT,2.0,11.0,1
MAG,5.807,2024,SOFT,35.0,18.0,1
MAG,5.807,2024,MEDIUM,2.0,21.0,1
BOT,5.807,2024,HARD,23.0,30.0,1
OCO,5.807,2024,HARD,23.0,30.0,1
GAS,5.807,2024,MEDIUM,34.0,19.0,1
GAS,5.807,2024,MEDIUM,17.0,16.0,1
SAR,5.807,2024,HARD,33.0,20.0,1
SAR,5.807,2024,HARD,2.0,21.0,1
ZHO,5.807,2024,SOFT,42.0,11.0,1
VER,5.451,2024,MEDIUM,1.0,13.0,1
GAS,5.451,2024,HARD,24.0,33.0,1
PER,5.451,2024,MEDIUM,39.0,18.0,1
PER,5.451,2024,MEDIUM,1.0,13.0,1
ALO,5.451,2024,HARD,24.0,33.0,1
ALO,5.451,2024,SOFT,24.0,20.0,1
LEC,5.451,2024,MEDIUM,44.0,13.0,1
LEC,5.451,2024,MEDIUM,1.0,21.0,1
STR,5.451,2024,HARD,22.0,35.0,1
STR,5.451,2024,SOFT,1.0,9.0,1
STR,5.451,2024,MEDIUM,10.0,12.0,1
SAR,5.451,2024,HARD,36.0,26.0,1
SAR,5.451,2024,SOFT,1.0,12.0,1
SAR,5.451,2024,MEDIUM,13.0,12.0,1
MAG,5.451,2024,HARD,25.0,32.0,1
TSU,5.451,2024,MEDIUM,28.0,29.0,1
TSU,5.451,2024,SOFT,1.0,8.0,1
TSU,5.451,2024,MEDIUM,9.0,15.0,1
ALB,5.451,2024,MEDIUM,10.0,14.0,1
ZHO,5.451,2024,HARD,24.0,33.0,1
HUL,5.451,2024,SOFT,41.0,16.0,1
RIC,5.451,2024,HARD,24.0,33.0,1
RIC,5.451,2024,MEDIUM,1.0,14.0,1
OCO,5.451,2024,MEDIUM,15.0,19.0,1
NOR,5.451,2024,HARD,24.0,33.0,1
NOR,5.451,2024,MEDIUM,1.0,22.0,1
HAM,5.451,2024,HARD,23.0,34.0,1
HAM,5.451,2024,SOFT,1.0,9.0,1
HAM,5.451,2024,MEDIUM,10.0,12.0,1
SAI,5.451,2024,HARD,22.0,35.0,1
SAI,5.451,2024,MEDIUM,1.0,17.0,1
RUS,5.451,2024,HARD,18.0,39.0,1
RUS,5.451,2024,MEDIUM,12.0,12.0,1
BOT,5.451,2024,HARD,24.0,33.0,1
PIA,5.451,2024,MEDIUM,1.0,16.0,1
VER,5.412,2024,MEDIUM,1.0,23.0,1
GAS,5.412,2024,HARD,24.0,34.0,1
GAS,5.412,2024,MEDIUM,1.0,12.0,1
PER,5.412,2024,HARD,13.0,45.0,1
PER,5.412,2024,MEDIUM,1.0,17.0,1
ALO,5.412,2024,MEDIUM,29.0,34.0,1
ALO,5.412,2024,HARD,1.0,23.0,1
LEC,5.412,2024,MEDIUM,23.0,36.0,1
LEC,5.412,2024,MEDIUM,1.0,19.0,1
STR,5.412,2024,HARD,20.0,38.0,1
STR,5.412,2024,MEDIUM,1.0,12.0,1
SAR,5.412,2024,MEDIUM,29.0,29.0,1
MAG,5.412,2024,HARD,1.0,22.0,1
TSU,5.412,2024,MEDIUM,29.0,29.0,1
TSU,5.412,2024,MEDIUM,1.0,28.0,1
ALB,5.412,2024,HARD,29.0,29.0,1
ALB,5.412,2024,HARD,11.0,43.0,1
ZHO,5.412,2024,MEDIUM,1.0,28.0,1
HUL,5.412,2024,SOFT,29.0,29.0,1
HUL,5.412,2024,MEDIUM,1.0,12.0,1
RIC,5.412,2024,MEDIUM,29.0,29.0,1
RIC,5.412,2024,HARD,1.0,28.0,1
OCO,5.412,2024,MEDIUM,29.0,34.0,1
OCO,5.412,2024,MEDIUM,1.0,22.0,1
NOR,5.412,2024,HARD,23.0,35.0,1
NOR,5.412,2024,MEDIUM,1.0,29.0,1
HAM,5.412,2024,HARD,30.0,28.0,1
HAM,5.412,2024,HARD,1.0,26.0,1
SAI,5.412,2024,MEDIUM,27.0,34.0,1
SAI,5.412,2024,MEDIUM,1.0,27.0,1
RUS,5.412,2024,HARD,28.0,30.0,1
RUS,5.412,2024,MEDIUM,1.0,27.0,1
BOT,5.412,2024,HARD,25.0,33.0,1
BOT,5.412,2024,SOFT,1.0,11.0,1
PIA,5.412,2024,MEDIUM,30.0,28.0,1
PIA,5.412,2024,MEDIUM,1.0,27.0,1
VER,4.909,2024,MEDIUM,1.0,24.0,1
NOR,4.909,2024,HARD,25.0,39.0,1
NOR,4.909,2024,MEDIUM,1.0,22.0,1
LEC,4.909,2024,HARD,23.0,42.0,1
LEC,4.909,2024,MEDIUM,1.0,25.0,1
PIA,4.909,2024,HARD,26.0,38.0,1
PIA,4.909,2024,MEDIUM,1.0,23.0,1
SAI,4.909,2024,HARD,24.0,41.0,1
SAI,4.909,2024,MEDIUM,1.0,27.0,1
HAM,4.909,2024,HARD,28.0,36.0,1
HAM,4.909,2024,MEDIUM,1.0,27.0,1
RUS,4.909,2024,HARD,28.0,36.0,1
RUS,4.909,2024,MEDIUM,1.0,21.0,1
RUS,4.909,2024,HARD,22.0,31.0,1
PER,4.909,2024,MEDIUM,53.0,13.0,1
PER,4.909,2024,HARD,1.0,37.0,1
STR,4.909,2024,MEDIUM,38.0,26.0,1
STR,4.909,2024,MEDIUM,1.0,38.0,1
TSU,4.909,2024,HARD,38.0,27.0,1
TSU,4.909,2024,MEDIUM,1.0,12.0,1
HUL,4.909,2024,HARD,13.0,50.0,1
HUL,4.909,2024,MEDIUM,1.0,13.0,1
MAG,4.909,2024,HARD,14.0,49.0,1
MAG,4.909,2024,MEDIUM,1.0,37.0,1
RIC,4.909,2024,HARD,38.0,25.0,1
OCO,4.909,2024,HARD,12.0,51.0,1
OCO,4.909,2024,MEDIUM,1.0,25.0,1
ZHO,4.909,2024,HARD,26.0,37.0,1
ZHO,4.909,2024,HARD,1.0,33.0,1
GAS,4.909,2024,MEDIUM,34.0,29.0,1
GAS,4.909,2024,SOFT,1.0,8.0,1
GAS,4.909,2024,HARD,9.0,22.0,1
SAR,4.909,2024,MEDIUM,31.0,32.0,1
SAR,4.909,2024,HARD,1.0,31.0,1
BOT,4.909,2024,MEDIUM,32.0,31.0,1
ALO,4.909,2024,HARD,9.0,54.0,1
ALO,4.909,2024,HARD,8.0,34.0,1
ALO,4.909,2024,MEDIUM,41.0,20.0,1
ALB,4.909,2024,MEDIUM,10.0,19.0,1
HAM,3.337,2024,HARD,53.0,27.0,1
TSU,3.337,2024,HARD,52.0,28.0,1
BOT,3.337,2024,MEDIUM,2.0,14.0,1
STR,3.337,2024,MEDIUM,2.0,42.0,1
SAR,3.337,2024,SOFT,49.0,28.0,1
ZHO,3.337,2024,MEDIUM,58.0,19.0,1
GAS,4.361,2024,MEDIUM,46.0,25.0,1
PER,4.361,2024,HARD,41.0,30.0,1
LEC,4.361,2024,HARD,45.0,26.0,1
SAR,4.361,2024,HARD,45.0,27.0,1
MAG,4.361,2024,MEDIUM,42.0,13.0,1
TSU,4.361,2024,MEDIUM,55.0,16.0,1
ALB,4.361,2024,MEDIUM,45.0,26.0,1
HUL,4.361,2024,MEDIUM,53.0,17.0,1
RIC,4.361,2024,MEDIUM,45.0,26.0,1
OCO,4.361,2024,MEDIUM,44.0,28.0,1
NOR,4.361,2024,MEDIUM,45.0,26.0,1
HAM,4.361,2024,MEDIUM,48.0,23.0,1
BOT,4.361,2024,MEDIUM,55.0,16.0,1
PIA,4.361,2024,MEDIUM,43.0,28.0,1
VER,4.657,2024,SOFT,1.0,20.0,1
VER,4.657,2024,MEDIUM,18.0,27.0,1
NOR,4.657,2024,SOFT,45.0,22.0,1
NOR,4.657,2024,SOFT,1.0,23.0,1
NOR,4.657,2024,MEDIUM,24.0,24.0,1
HAM,4.657,2024,SOFT,48.0,22.0,1
HAM,4.657,2024,SOFT,1.0,19.0,1
HAM,4.657,2024,MEDIUM,17.0,27.0,1
RUS,4.657,2024,SOFT,44.0,26.0,1
RUS,4.657,2024,SOFT,1.0,18.0,1
RUS,4.657,2024,MEDIUM,16.0,21.0,1
LEC,4.657,2024,HARD,37.0,30.0,1
LEC,4.657,2024,SOFT,1.0,24.0,1
LEC,4.657,2024,MEDIUM,25.0,23.0,1
SAI,4.657,2024,SOFT,48.0,22.0,1
SAI,4.657,2024,SOFT,1.0,15.0,1
SAI,4.657,2024,MEDIUM,16.0,21.0,1
PIA,4.657,2024,HARD,37.0,30.0,1
PIA,4.657,2024,SOFT,1.0,24.0,1
PIA,4.657,2024,MEDIUM,22.0,25.0,1
PER,4.657,2024,SOFT,47.0,23.0,1
PER,4.657,2024,SOFT,1.0,16.0,1
PER,4.657,2024,SOFT,14.0,21.0,1
PER,4.657,2024,MEDIUM,32.0,18.0,1
GAS,4.657,2024,SOFT,50.0,20.0,1
GAS,4.657,2024,SOFT,1.0,17.0,1
GAS,4.657,2024,MEDIUM,15.0,24.0,1
OCO,4.657,2024,HARD,39.0,28.0,1
OCO,4.657,2024,SOFT,1.0,16.0,1
OCO,4.657,2024,MEDIUM,14.0,24.0,1
HUL,4.657,2024,HARD,38.0,29.0,1
HUL,4.657,2024,SOFT,1.0,12.0,1
HUL,4.657,2024,MEDIUM,13.0,26.0,1
ALO,4.657,2024,HARD,39.0,28.0,1
ALO,4.657,2024,SOFT,1.0,19.0,1
ALO,4.657,2024,MEDIUM,20.0,27.0,1
ZHO,4.657,2024,HARD,46.0,21.0,1
ZHO,4.657,2024,SOFT,1.0,9.0,1
ZHO,4.657,2024,MEDIUM,10.0,32.0,1
STR,4.657,2024,HARD,42.0,24.0,1
STR,4.657,2024,SOFT,1.0,17.0,1
STR,4.657,2024,MEDIUM,18.0,21.0,1
RIC,4.657,2024,HARD,38.0,29.0,1
RIC,4.657,2024,SOFT,1.0,16.0,1
RIC,4.657,2024,MEDIUM,17.0,26.0,1
BOT,4.657,2024,HARD,43.0,23.0,1
BOT,4.657,2024,SOFT,1.0,11.0,1
BOT,4.657,2024,SOFT,12.0,20.0,1
MAG,4.657,2024,HARD,29.0,37.0,1
MAG,4.657,2024,SOFT,1.0,10.0,1
MAG,4.657,2024,MEDIUM,11.0,19.0,1
ALB,4.657,2024,HARD,30.0,36.0,1
ALB,4.657,2024,MEDIUM,1.0,18.0,1
ALB,4.657,2024,SOFT,19.0,25.0,1
TSU,4.657,2024,SOFT,44.0,22.0,1
TSU,4.657,2024,SOFT,1.0,9.0,1
TSU,4.657,2024,MEDIUM,10.0,18.0,1
SAR,4.657,2024,SOFT,45.0,21.0,1
SAR,4.657,2024,SOFT,1.0,14.0,1
SAR,4.657,2024,MEDIUM,15.0,20.0,1
RUS,4.326,2024,MEDIUM,1.0,22.0,1
RUS,4.326,2024,MEDIUM,23.0,24.0,1
PIA,4.326,2024,HARD,47.0,25.0,1
PIA,4.326,2024,MEDIUM,1.0,25.0,1
PIA,4.326,2024,HARD,26.0,26.0,1
SAI,4.326,2024,MEDIUM,52.0,20.0,1
SAI,4.326,2024,MEDIUM,1.0,22.0,1
SAI,4.326,2024,HARD,23.0,25.0,1
HAM,4.326,2024,MEDIUM,48.0,24.0,1
HAM,4.326,2024,MEDIUM,1.0,21.0,1
HAM,4.326,2024,HARD,22.0,32.0,1
VER,4.326,2024,MEDIUM,54.0,18.0,1
VER,4.326,2024,MEDIUM,1.0,23.0,1
VER,4.326,2024,HARD,24.0,28.0,1
VER,4.326,2024,MEDIUM,52.0,16.0,1
HUL,4.326,2024,SOFT,65.0,10.0,1
HUL,4.326,2024,HARD,12.0,28.0,1
PER,4.326,2024,HARD,40.0,32.0,1
PER,4.326,2024,MEDIUM,1.0,21.0,1
PER,4.326,2024,HARD,22.0,30.0,1
MAG,4.326,2024,MEDIUM,52.0,25.0,1
MAG,4.326,2024,HARD,11.0,28.0,1
RIC,4.326,2024,HARD,39.0,33.0,1
RIC,4.326,2024,HARD,11.0,27.0,1
GAS,4.326,2024,HARD,38.0,34.0,1
GAS,4.326,2024,MEDIUM,1.0,20.0,1
GAS,4.326,2024,HARD,21.0,22.0,1
LEC,4.326,2024,MEDIUM,43.0,29.0,1
LEC,4.326,2024,MEDIUM,17.0,17.0,1
LEC,4.326,2024,MEDIUM,34.0,19.0,1
OCO,4.326,2024,MEDIUM,52.0,26.0,1
OCO,4.326,2024,MEDIUM,1.0,19.0,1
OCO,4.326,2024,HARD,20.0,24.0,1
STR,4.326,2024,MEDIUM,44.0,28.0,1
STR,4.326,2024,MEDIUM,1.0,21.0,1
STR,4.326,2024,MEDIUM,21.0,23.0,1
TSU,4.326,2024,HARD,44.0,28.0,1
TSU,4.326,2024,MEDIUM,1.0,21.0,1
TSU,4.326,2024,HARD,22.0,23.0,1
ALB,4.326,2024,HARD,45.0,26.0,1
ALB,4.326,2024,MEDIUM,1.0,12.0,1
ALB,4.326,2024,HARD,13.0,27.0,1
BOT,4.326,2024,HARD,40.0,31.0,1
BOT,4.326,2024,MEDIUM,1.0,19.0,1
BOT,4.326,2024,HARD,20.0,23.0,1
ZHO,4.326,2024,HARD,43.0,28.0,1
ZHO,4.326,2024,HARD,1.0,28.0,1
ZHO,4.326,2024,MEDIUM,29.0,23.0,1
ALO,4.326,2024,HARD,52.0,19.0,1
ALO,4.326,2024,MEDIUM,1.0,14.0,1
ALO,4.326,2024,MEDIUM,12.0,25.0,1
ALO,4.326,2024,HARD,36.0,34.0,1
SAR,4.326,2024,MEDIUM,2.0,25.0,1
SAR,4.326,2024,HARD,21.0,29.0,1
NOR,4.326,2024,MEDIUM,50.0,21.0,1
NOR,4.326,2024,MEDIUM,1.0,23.0,1
NOR,4.326,2024,HARD,24.0,28.0,1
HAM,5.891,2024,MEDIUM,1.0,27.0,1
VER,5.891,2024,SOFT,39.0,15.0,1
VER,5.891,2024,MEDIUM,1.0,26.0,1
NOR,5.891,2024,MEDIUM,1.0,27.0,1
PIA,5.891,2024,SOFT,40.0,15.0,1
PIA,5.891,2024,MEDIUM,1.0,28.0,1
SAI,5.891,2024,MEDIUM,39.0,14.0,1
SAI,5.891,2024,MEDIUM,1.0,26.0,1
HUL,5.891,2024,MEDIUM,1.0,26.0,1
STR,5.891,2024,SOFT,40.0,16.0,1
STR,5.891,2024,MEDIUM,1.0,26.0,1
ALO,5.891,2024,MEDIUM,40.0,13.0,1
ALO,5.891,2024,MEDIUM,1.0,27.0,1
ALB,5.891,2024,MEDIUM,39.0,14.0,1
ALB,5.891,2024,MEDIUM,1.0,27.0,1
TSU,5.891,2024,MEDIUM,39.0,14.0,1
TSU,5.891,2024,MEDIUM,1.0,27.0,1
SAR,5.891,2024,SOFT,39.0,14.0,1
SAR,5.891,2024,MEDIUM,1.0,27.0,1
MAG,5.891,2024,SOFT,39.0,14.0,1
MAG,5.891,2024,MEDIUM,1.0,27.0,1
RIC,5.891,2024,SOFT,38.0,15.0,1
